Floor Area,Floor Number,#ofPeople,schedule_recorded,total_window_area,Heating,Lighting,Equipment
68.859566,0,0.014522,3,13.27,65.92,17.45,5.76
113.696069,1,0.017591,0,16.15,41.01,16.2,5.76
94.965587,0,0.01053,3,21.21,61.25,16.72,5.76
126.570695,0,0.023702,3,24,51.37,16.99,5.76
75.61103,1,0.013226,1,13.46,101.68,16.78,5.76
109.958751,0,0.018189,3,16.11,29.05,18.69,5.76
98.215181,2,0.010182,1,15.09,98.26,16.12,5.76
93.41182,2,0.010705,2,14.78,104.6,15.77,5.76
78.574808,1,0.03818,2,14.34,104.47,16.32,5.76
98.000806,0,0.05102,3,15.12,53.49,17.99,5.76
73.383919,1,0.013627,2,12.87,120.61,17.93,5.76
66.464438,2,0.045137,0,12.6,75.39,15.58,5.76
67.129728,0,0.074483,3,13.45,64.39,17,5.76
110.613773,0,0.027121,3,15.86,46.66,17.02,5.76
88.289831,0,0.033979,3,14.54,58.78,17.98,5.76
126.570695,1,0.007901,2,24,108.59,16.28,5.76
71.337468,1,0.042054,0,12.69,76.55,17.29,5.76
104.654201,1,0.028666,2,15.81,94.29,17.92,5.76
168.238482,1,0.02972,0,19.46,61.35,16.84,5.76
99.657421,0,0.030103,3,15.36,59.1,18.44,5.76
67.285304,0,0.044586,3,13.75,56.93,17.27,5.76
139.850519,1,0.014301,0,17.77,40.78,17.15,5.76
132.253072,2,0.007561,2,18.41,97.61,15.69,5.76
75.610705,1,0.039677,0,13.06,75.61,16.93,5.76
109.477646,1,0.045671,0,22.32,74.82,15.91,5.76
124.341323,2,0.040212,0,23.99,71.35,16.04,5.76
98.390185,0,0.030491,3,15.25,49.68,18.4,5.76
75.923015,0,0.065856,3,13.69,50.68,17.46,5.76
98.215181,1,0.030545,2,15.09,98,17.62,5.76
90.006427,2,0.01111,2,20.21,114.53,15.71,5.76
112.910342,1,0.008857,2,25.05,111.54,16.27,5.76
76.89951,0,0.013004,3,13.17,62.74,17.28,5.76
76.53824,1,0.039196,0,13.26,79.62,16.9,5.76
85.454455,0,0.035106,3,14.11,44.41,16.01,5.76
83.541176,0,0.03591,3,14.32,48.72,17.09,5.76
79.142222,0,0.037906,3,13.84,56.08,17.42,5.76
74.427594,0,0.013436,3,12.94,66.78,18.85,5.76
67.7327,1,0.07382,0,12.71,79.37,16.56,5.76
94.506536,2,0.031744,0,14.9,72.49,16.32,5.76
104.859802,1,0.047683,0,21.94,72.68,15.71,5.76
88.158225,0,0.03403,3,14.28,53.28,16.08,5.76
90.262353,0,0.022158,3,14.42,53.85,16.12,5.76
70.846545,0,0.042345,3,13.57,66.57,17.77,5.76
101.699891,1,0.009833,2,15.39,111.83,17.49,5.76
71.739796,0,0.041818,3,12.76,53.64,18.01,5.76
102.975869,2,0.048555,0,15.26,61.14,15.61,5.76
82.525561,1,0.060587,0,13.69,61.88,15.84,5.76
99.260871,0,0.030223,3,15.18,49.94,17.84,5.76
84.194187,2,0.035632,0,15.84,76.04,15.56,5.76
90.707581,2,0.033073,0,14.64,67.38,15.61,5.76
121.092163,0,0.024775,3,23.52,52.8,17.12,5.76
71.844165,0,0.027838,3,13.75,33.33,17.4,5.76
119.199518,1,0.025168,0,16.53,63.12,17,5.76
104.859802,2,0.009537,2,21.94,106.53,15.66,5.76
93.284431,1,0.03216,0,14.91,72.88,15.71,5.76
94.506536,1,0.010581,2,14.9,112.7,17.05,5.76
77.435967,1,0.012914,2,14.2,111.18,16.38,5.76
95.210256,0,0.031509,3,15.08,53.46,17.23,5.76
88.930427,1,0.022489,0,14.79,55.19,16.85,5.76
213.79206,1,0.014032,0,22.33,64,16.42,5.76
127.643884,0,0.023503,3,25.7,46.53,17.1,5.76
146.946343,1,0.020416,0,18.31,61.66,15.95,5.76
101.044947,2,0.009897,2,15.56,102.46,15.62,5.76
74.427594,1,0.040308,0,12.94,75.56,16.18,5.76
96.839169,2,0.010326,1,14.95,95.27,16.45,5.76
90.405916,1,0.033184,2,14.69,97.37,16.8,5.76
108.579039,2,0.02763,0,15.75,64.13,15.77,5.76
88.289831,1,0.033979,0,14.54,76.81,16.91,5.76
66.611039,2,0.030025,1,12.48,104.82,16.14,5.76
92.011288,2,0.010868,2,14.46,99.42,15.6,5.76
76.614581,0,0.026105,3,13.15,58.29,17.2,5.76
78.978175,1,0.037985,0,14.01,79.92,16.8,5.76
114.906727,0,0.008703,3,24.87,56.68,17.25,5.76
70.549416,1,0.028349,1,13.71,117.04,16.73,5.76
95.854062,1,0.031298,2,15.18,96.7,17.37,5.76
104.972133,0,0.028579,3,15.52,46.2,17.75,5.76
100.818338,1,0.029756,0,15.41,75.5,17.28,5.76
72.91603,2,0.027429,1,12.97,105.16,16.66,5.76
100.023366,0,0.029993,3,15.4,56.42,18.25,5.76
111.225699,0,0.026972,3,16.04,53.43,18.23,5.76
149.843396,0,0.020021,3,19.02,43.61,17.55,5.76
77.669759,1,0.064375,0,14.33,73.6,17.06,5.76
91.196889,1,0.021931,0,14.87,51.62,17.13,5.76
90.958724,0,0.05497,3,14.66,55.03,17.95,5.76
68.577598,0,0.043746,3,12.72,66.86,18.62,5.76
103.043255,1,0.029114,2,15.64,93.71,16.46,5.76
84.958891,1,0.035311,0,20.4,80.58,16.71,5.76
89.574729,2,0.022328,0,14.45,44.72,15.59,5.76
66.453258,2,0.030096,1,12.31,108.88,16.3,5.76
102.487716,1,0.019515,0,21.73,56.29,17.45,5.76
120.142074,2,0.008323,1,23.96,99,15.75,5.76
75.610699,1,0.039677,0,13.54,82.85,16.9,5.76
102.640589,0,0.029228,3,15.51,55.98,18.18,5.76
118.851163,2,0.016828,1,24.61,92.65,15.92,5.76
106.574302,1,0.028149,0,15.8,75.95,17.31,5.76
87.397653,1,0.034326,0,14.63,72.03,16.9,5.76
97.711943,2,0.030702,0,20.99,74.23,15.5,5.76
85.879034,0,0.058221,3,14.12,59.04,18.33,5.76
88.41967,2,0.056549,0,14.84,75.97,16.77,5.76
94.139983,0,0.031867,3,14.9,62.18,18.3,5.76
68.678574,1,0.029121,0,13.43,59.5,16.66,5.76
70.304809,2,0.042671,0,13.4,84.69,16.59,5.76
66.477591,2,0.045128,0,12.4,80.76,16.27,5.76
98.709372,0,0.010131,3,21.15,55.35,17.11,5.76
91.516343,2,0.032781,0,14.64,73.58,15.63,5.76
67.380096,0,0.044524,3,12.39,58.19,17.9,5.76
90.405916,2,0.011061,2,14.69,103.96,15.64,5.76
94.139983,0,0.031867,3,14.9,60.09,17.48,5.76
75.610699,0,0.013226,3,13.54,69.7,18.87,5.76
113.353185,1,0.026466,0,16.19,72.17,16.78,5.76
95.637877,0,0.020912,3,15.11,27.69,18.37,5.76
71.562701,0,0.013974,3,13.66,63.27,17.41,5.76
87.607685,2,0.011415,1,14.53,98.82,15.62,5.76
71.627683,2,0.027922,0,12.7,48.9,15.8,5.76
67.113003,0,0.044701,3,12.3,60.92,17.61,5.76
128.780784,2,0.01553,0,26.09,47.47,16.03,5.76
95.941552,1,0.052115,0,15.15,71.79,16.68,5.76
96.456931,2,0.010367,1,15.13,97.13,15.69,5.76
91.323445,1,0.03285,0,14.57,76.11,16.85,5.76
91.516343,2,0.010927,1,14.64,94.89,15.64,5.76
67.868995,0,0.073671,3,13.65,58.27,17.4,5.76
96.579911,1,0.010354,2,15.42,111.23,17.05,5.76
119.505279,2,0.025103,0,17.43,71.61,15.88,5.76
106.650485,0,0.028129,3,22.05,53.49,16.74,5.76
85.009872,1,0.058817,0,14.42,75.21,17.22,5.76
130.295584,1,0.01535,0,24.54,54.09,16.73,5.76
96.548952,2,0.031072,0,15.22,67.7,15.69,5.76
93.651631,2,0.021356,1,15.03,98.22,16.15,5.76
97.291805,1,0.020557,0,15.2,48.87,17.55,5.76
93.284431,2,0.02144,1,14.91,96.17,15.58,5.76
76.822377,2,0.013017,2,21.66,130.82,15.6,5.76
104.390246,2,0.019159,0,15.77,49.03,16.25,5.76
84.9183,2,0.035328,0,13.91,69.22,15.79,5.76
100.363736,1,0.009964,2,15.54,99.23,17.9,5.76
85.169553,0,0.058706,3,14.35,54.6,17.39,5.76
126.325189,0,0.015832,3,17.13,48.17,16.95,5.76
104.654201,1,0.028666,0,15.81,74,17.19,5.76
146.946343,0,0.006805,3,18.31,38.62,16.11,5.76
166.842565,2,0.011987,0,19.38,46.56,16.33,5.76
73.489464,2,0.013607,1,12.99,104.89,15.59,5.76
128.223146,0,0.023397,3,24.4,52,18.25,5.76
83.772279,1,0.059686,0,14.35,71.37,16.04,5.76
84.194187,1,0.011877,2,15.84,115.92,15.77,5.76
69.160233,0,0.028918,3,12.58,34.97,18.71,5.76
108.568885,2,0.027632,0,15.8,68.83,16.07,5.76
72.590157,1,0.041328,0,18.11,85.67,15.6,5.76
85.454455,1,0.023404,0,14.11,43.21,15.61,5.76
95.97549,1,0.010419,2,15.17,111.87,17.21,5.76
97.200438,0,0.010288,3,15.3,57.95,18.74,5.76
106.405982,0,0.009398,3,15.87,57.71,18.31,5.76
90.94353,0,0.021992,3,14.67,29.2,17.2,5.76
75.840611,1,0.039557,0,19.63,84.59,16.26,5.76
67.868995,1,0.029469,0,13.65,53.51,16.46,5.76
101.739004,1,0.009829,2,15.42,100.1,16.44,5.76
72.070491,1,0.027751,0,13.47,52.6,15.53,5.76
75.776333,1,0.013197,2,13.11,108.99,17.74,5.76
91.35466,2,0.010946,2,14.91,101.91,16.77,5.76
91.264864,0,0.032871,3,14.75,58.33,18.16,5.76
100.017115,1,0.009998,1,15.31,96.27,17,5.76
104.972133,1,0.009526,2,15.52,97.16,16.72,5.76
88.749828,1,0.056338,0,14.25,68.34,16.01,5.76
104.654201,1,0.019111,1,15.81,101.1,16.92,5.76
195.916128,2,0.015313,0,21.52,55.59,15.87,5.76
101.739004,1,0.009829,2,15.42,105.33,17.02,5.76
178.916331,0,0.027946,3,20.47,34.81,17.24,5.76
135.092942,0,0.007402,3,17.44,46.51,16.63,5.76
87.944632,1,0.034112,0,14.81,66.97,15.67,5.76
70.944142,1,0.042287,0,13.89,79.91,16.62,5.76
70.030227,2,0.071398,0,13.61,76.42,15.55,5.76
67.285304,2,0.044586,0,13.75,83.08,16.52,5.76
85.439433,0,0.035113,3,14.85,64.15,18.01,5.76
95.921126,2,0.010425,1,15.12,98.63,15.77,5.76
101.03588,2,0.019795,0,15.12,48.47,16.02,5.76
70.906478,0,0.042309,3,13.25,60.76,16.83,5.76
97.652569,0,0.051202,3,15.33,49.27,18.09,5.76
98.215181,1,0.030545,0,15.09,64.75,15.69,5.76
99.341278,0,0.020133,3,15.18,55.04,16.61,5.76
169.256933,2,0.005908,1,19.52,84.39,15.88,5.76
77.16919,0,0.038876,3,18.85,65.04,17.81,5.76
83.362965,2,0.023991,0,14.16,47,15.58,5.76
121.405835,0,0.016474,3,23.8,56.36,18.64,5.76
70.944142,1,0.014096,2,13.89,126.73,16.35,5.76
67.285304,1,0.044586,0,13.75,80.58,16.86,5.76
101.044947,0,0.02969,3,15.56,46.07,17.66,5.76
131.303092,0,0.022848,3,24.96,51.68,17.78,5.76
90.105171,0,0.033294,3,14.71,58.05,17.93,5.76
107.923379,0,0.027797,3,22.14,58.93,19.08,5.76
117.77177,0,0.025473,3,16.49,50.17,17.76,5.76
71.562701,0,0.041921,3,13.66,66.29,17.83,5.76
66.623185,2,0.01501,1,12.25,105.94,15.65,5.76
76.89951,0,0.039012,3,13.17,63.43,19.41,5.76
98.098641,0,0.030581,3,15.41,46.63,16.83,5.76
112.257847,1,0.04454,0,16.06,66.04,15.96,5.76
106.428953,0,0.009396,3,22.09,61.5,18.43,5.76
95.854611,1,0.031297,0,15.03,71.6,15.82,5.76
109.842378,2,0.027312,0,15.88,63.63,15.83,5.76
126.325189,2,0.015832,0,17.13,41.89,16.13,5.76
221.916008,1,0.009012,1,22.44,68.15,16.17,5.76
95.210256,0,0.052515,3,15.08,55.21,18.39,5.76
87.132864,1,0.03443,0,14.51,72.39,15.9,5.76
94.146847,2,0.053109,0,14.93,63.79,15.62,5.76
153.99493,1,0.019481,0,18.8,64.98,15.93,5.76
101.573167,2,0.049226,0,16.66,70.06,16.43,5.76
99.649591,2,0.02007,0,15.56,44.48,15.64,5.76
72.204232,0,0.01385,3,19.15,59.89,15.99,5.76
80.274607,2,0.037372,0,13.44,70.9,15.98,5.76
111.066092,0,0.018007,3,16.12,46.53,16.47,5.76
75.779132,2,0.039589,0,13.06,70.42,15.69,5.76
75.923015,2,0.039514,0,13.69,73.31,15.49,5.76
78.978175,0,0.037985,3,14.01,63.12,18.46,5.76
93.391684,0,0.010708,3,14.92,57.87,18.41,5.76
143.194705,2,0.02095,0,18.15,62.2,16.02,5.76
97.711943,0,0.030702,3,10.97,46.61,18.26,5.76
67.7327,1,0.044292,0,12.71,76.33,16.48,5.76
102.377191,2,0.019536,1,15.69,94.54,15.71,5.76
130.417075,1,0.007668,1,24.76,90.09,16.15,5.76
85.620439,0,0.011679,3,13.88,52.52,17.86,5.76
124.12878,2,0.040281,0,24.62,67.99,15.98,5.76
96.052763,1,0.020822,0,15.03,48.96,16.79,5.76
80.857397,1,0.037102,0,13.83,74.81,15.84,5.76
99.504635,1,0.01005,2,15.35,98.16,17.21,5.76
83.644744,1,0.035866,0,14.08,68.24,15.68,5.76
97.671866,1,0.051192,0,15.22,73.44,17.07,5.76
108.579039,1,0.01842,1,15.75,83.65,17.43,5.76
70.206257,0,0.042731,3,13.66,62.01,17.24,5.76
110.068591,1,0.009085,1,16.05,90.92,16.36,5.76
76.379309,1,0.039278,0,13.17,72.77,15.56,5.76
73.489464,1,0.013607,2,12.99,106.57,15.73,5.76
67.113003,1,0.0298,1,12.3,108.73,16.57,5.76
100.363736,0,0.029891,3,15.54,47.01,18.73,5.76
128.223146,0,0.038995,3,24.4,50.7,18.23,5.76
90.209812,1,0.033256,2,14.8,107.82,16.45,5.76
81.333405,0,0.036885,3,14.05,57.24,16.66,5.76
67.129728,2,0.014897,2,13.45,120.29,15.53,5.76
93.391684,1,0.010708,1,14.92,92.13,16.54,5.76
110.565057,0,0.018089,3,16.91,30.41,19.27,5.76
67.285304,2,0.07431,0,13.75,79.36,15.28,5.76
71.562701,2,0.069869,0,13.66,71.78,15.53,5.76
68.609331,1,0.043726,0,13.2,82.91,16.32,5.76
117.77177,1,0.025473,0,16.49,68.1,16.61,5.76
107.086757,0,0.028015,3,22.14,55.19,16.95,5.76
131.296038,2,0.038082,0,24.56,66.12,15.89,5.76
91.823556,1,0.032671,0,15.06,78.79,16.47,5.76
86.378518,1,0.034731,0,14.36,71.26,16.56,5.76
90.985705,0,0.010991,3,14.74,63.19,18.34,5.76
102.035349,0,0.009801,3,15.62,55.98,18.54,5.76
93.694853,1,0.032019,2,15.1,101.89,16.34,5.76
95.921126,0,0.02085,3,15.12,29.23,19.08,5.76
178.916331,0,0.005589,3,20.47,40.7,18.39,5.76
91.323445,0,0.03285,3,14.57,52.7,18.17,5.76
112.031059,1,0.04463,0,15.92,67.93,16.48,5.76
99.996981,0,0.030001,3,15.24,50.06,16.13,5.76
90.405916,2,0.033184,0,14.69,68.18,15.66,5.76
98.000806,2,0.030612,0,15.12,71.15,15.6,5.76
97.440981,0,0.030788,3,21.19,60.74,18.46,5.76
135.584656,0,0.014751,3,17.47,24.81,18.25,5.76
128.223146,1,0.015598,0,24.4,53.03,16.88,5.76
90.113474,0,0.011097,3,14.72,53.31,17.46,5.76
94.481435,1,0.031752,0,15.01,74.85,16.9,5.76
73.845586,1,0.067709,0,13.93,74.64,16.32,5.76
86.378518,1,0.034731,2,14.36,100.02,16.73,5.76
100.023366,0,0.029993,3,15.4,50.03,17.65,5.76
68.916815,2,0.043531,0,12.72,73.96,15.58,5.76
75.339866,2,0.066366,0,20.38,78.6,15.59,5.76
107.294984,1,0.02796,0,15.92,70.66,17.81,5.76
91.172661,2,0.010968,2,14.7,102.88,15.71,5.76
109.842378,1,0.027312,0,15.88,71.24,16.97,5.76
120.138315,2,0.024971,0,16.55,63.1,15.83,5.76
66.839978,1,0.044883,0,12.66,83.14,17.14,5.76
76.53824,1,0.039196,0,13.26,79.86,17.25,5.76
77.208898,0,0.038856,3,13.25,63.37,18.95,5.76
113.023291,2,0.008848,1,16.03,91.98,15.84,5.76
109.477646,0,0.027403,3,22.32,55.4,16.73,5.76
150.720073,2,0.019904,0,18.98,67.81,16.46,5.76
88.41967,0,0.022619,3,14.84,29.52,16.06,5.76
90.383767,1,0.033192,0,14.43,68.9,15.89,5.76
86.978825,1,0.011497,1,14.44,107.48,16.53,5.76
98.575513,2,0.020289,0,15.3,48.56,15.67,5.76
67.411843,2,0.074171,0,12.77,72.55,15.47,5.76
88.41967,1,0.033929,0,14.84,81.6,17.84,5.76
93.622022,0,0.010681,3,14.9,55.4,18.72,5.76
113.480083,1,0.044061,0,22.78,65.34,16.14,5.76
74.756213,0,0.026754,3,13.9,65.18,17.52,5.76
77.435967,0,0.064569,3,14.2,57.18,16.88,5.76
108.53439,1,0.009214,2,15.82,106.05,18.12,5.76
77.669759,2,0.038625,2,14.33,115.38,15.54,5.76
115.176135,1,0.017365,0,16.16,48.35,17.01,5.76
91.264864,1,0.010957,2,14.75,114.33,17,5.76
99.504635,1,0.030149,0,15.35,70.01,16.49,5.76
125.596909,0,0.015924,3,24.44,27.98,17.79,5.76
96.869885,2,0.030969,2,21.01,109.01,15.74,5.76
98.337033,0,0.020338,3,15.26,48.05,16.77,5.76
125.351208,1,0.015955,0,24.49,53.01,17.31,5.76
128.17954,0,0.007802,3,24.55,56.13,18.54,5.76
70.030227,0,0.042839,3,13.61,66.31,17.69,5.76
77.208898,1,0.038856,0,13.25,79.04,16.77,5.76
95.173493,1,0.021014,0,15.03,52.25,17.13,5.76
90.801196,1,0.033039,0,14.61,72.51,17.2,5.76
77.75854,2,0.064302,0,13.84,71.44,15.67,5.76
115.369943,1,0.017336,0,22.86,51.5,15.88,5.76
121.262582,2,0.016493,0,23.48,48.09,15.73,5.76
90.405916,0,0.022122,3,14.69,50.78,17.96,5.76
76.931027,0,0.038996,3,13.16,56.5,16.36,5.76
154.78863,0,0.012921,3,18.67,23.29,18.19,5.76
97.331332,1,0.010274,1,15.42,104.88,16.89,5.76
88.259994,1,0.01133,2,14.72,112.51,17.84,5.76
70.994369,2,0.042257,0,18.28,82.36,15.42,5.76
83.644744,0,0.035866,3,14.08,53.11,16.66,5.76
99.341278,0,0.010066,3,15.18,55.3,17.47,5.76
99.59316,1,0.030123,0,21.86,79.34,16.09,5.76
82.356656,1,0.036427,0,13.88,73.36,16.4,5.76
149.862839,2,0.020018,2,19.26,88.23,15.82,5.76
78.870089,0,0.038037,3,13.39,54.28,18.42,5.76
78.102864,2,0.064018,0,14.32,75.33,15.6,5.76
71.455741,2,0.013995,2,12.8,112.12,15.6,5.76
72.174434,1,0.041566,0,12.74,73.11,15.85,5.76
74.427594,1,0.040308,0,12.94,80.96,17.58,5.76
88.834354,2,0.033771,0,14.53,74.12,16.44,5.76
93.651631,0,0.032034,3,15.03,53.66,17.63,5.76
86.378518,0,0.034731,3,14.36,56.49,17.64,5.76
68.609331,2,0.043726,2,13.2,110.22,15.55,5.76
98.880086,0,0.03034,3,15.3,49.14,17.62,5.76
95.921126,2,0.010425,1,15.12,93.16,15.63,5.76
83.541176,0,0.059851,3,14.32,54.46,17.73,5.76
90.209812,1,0.033256,0,14.8,77.41,17.1,5.76
87.250959,2,0.034384,0,14.53,70.22,15.6,5.76
67.868995,2,0.029469,0,13.65,54.38,15.36,5.76
114.94659,0,0.043498,3,16.11,45.06,18.14,5.76
75.521203,2,0.013241,1,13.23,101.06,15.66,5.76
125.434734,0,0.023917,3,16.85,40.01,17.31,5.76
115.544528,1,0.008655,2,16.2,96.21,17.01,5.76
91.196889,0,0.010965,3,14.87,54.73,17.81,5.76
89.574729,1,0.055819,0,14.45,61.69,15.99,5.76
75.610705,1,0.026451,0,13.06,51.2,15.85,5.76
102.975869,0,0.009711,3,15.26,45.13,16.38,5.76
66.623185,0,0.01501,3,12.25,70.34,18.53,5.76
68.431744,1,0.014613,2,13.6,118.97,16.31,5.76
173.702347,2,0.017271,0,21.43,64.93,15.79,5.76
154.78863,2,0.012921,1,18.67,83.49,16.13,5.76
90.94353,0,0.032988,3,14.67,50.9,17.25,5.76
99.341278,0,0.020133,3,15.18,45.84,17.68,5.76
76.660334,2,0.039134,0,13.9,77.82,15.42,5.76
108.34368,0,0.00923,3,15.62,46.85,17.97,5.76
132.024608,1,0.015149,1,17.37,96.32,17.72,5.76
95.081895,0,0.031552,3,15.07,54.68,17.77,5.76
132.093163,1,0.022711,2,26.05,102.17,16.7,5.76
124.263523,0,0.008047,3,17.15,50.73,17.15,5.76
103.563377,1,0.04828,0,15.46,68.67,16.48,5.76
98.3718,1,0.020331,1,14.98,93.67,17.24,5.76
72.204232,1,0.01385,1,19.15,115.59,15.57,5.76
106.574302,1,0.028149,0,15.8,70.01,16.56,5.76
91.313734,0,0.010951,3,14.76,59.34,17.61,5.76
117.77177,2,0.025473,0,16.49,69.39,16.2,5.76
87.34106,0,0.034348,3,20.04,55.97,16.5,5.76
69.029816,0,0.043459,3,12.53,65.1,18.16,5.76
113.722512,2,0.008793,1,22.87,99.02,16.04,5.76
100.818338,2,0.009919,1,15.41,94.85,16.25,5.76
80.710373,0,0.03717,3,14.17,55.09,17.92,5.76
96.548952,0,0.010357,3,15.22,54.14,17.9,5.76
76.379309,0,0.039278,3,13.17,53.44,15.96,5.76
66.097676,1,0.045387,0,12.2,84.28,16.31,5.76
93.391684,1,0.021415,0,14.92,42.99,15.61,5.76
83.752575,2,0.03582,0,14.34,76.15,15.61,5.76
71.455741,0,0.013995,3,12.8,66.73,18.35,5.76
108.568885,1,0.009211,2,15.8,89.74,16.03,5.76
102.275751,1,0.048887,0,15.57,72.49,17.04,5.76
66.623185,0,0.045029,3,12.25,61.59,16.51,5.76
111.178903,2,0.044973,0,22.74,75.9,15.98,5.76
70.030227,0,0.01428,3,13.61,70.99,17.49,5.76
88.930427,2,0.056224,0,14.79,65.74,15.56,5.76
120.138315,2,0.016647,0,16.55,46.2,15.69,5.76
107.008329,1,0.009345,2,15.53,90.02,16.04,5.76
99.679976,2,0.030096,0,15.64,68.37,16.29,5.76
76.313648,1,0.013104,1,14,116.2,16.83,5.76
108.565792,0,0.027633,3,15.84,52.89,17.93,5.76
92.952286,2,0.010758,2,14.7,103.82,15.82,5.76
115.544528,2,0.017309,0,16.2,44.11,16.12,5.76
87.132864,0,0.011477,3,14.51,56.86,16.94,5.76
111.066092,2,0.018007,0,16.12,47.14,15.68,5.76
125.434734,0,0.023917,3,16.85,44.37,17.8,5.76
70.511806,2,0.042546,0,13.45,79.93,15.4,5.76
91.172661,1,0.054841,0,14.7,71.95,16.98,5.76
188.470126,1,0.026529,0,20.84,53.39,16.2,5.76
90.105171,0,0.033294,3,14.71,57.59,17.58,5.76
66.611493,0,0.015012,3,12.39,60.34,16.37,5.76
130.295584,0,0.038374,3,24.54,52.98,18.77,5.76
74.427594,0,0.026872,3,12.94,30.21,18.01,5.76
87.027777,2,0.034472,0,14.16,74.66,15.73,5.76
91.516343,2,0.032781,2,14.64,99.94,15.71,5.76
77.285618,2,0.038817,2,13.19,102.42,15.9,5.76
84.958891,0,0.035311,3,20.4,64.95,19.47,5.76
84.194187,2,0.035632,0,15.84,77.03,15.45,5.76
89.574729,2,0.022328,0,14.45,50.6,15.68,5.76
81.992443,0,0.024392,3,14.43,32.18,17.61,5.76
101.209074,1,0.009881,2,15.59,111.72,17.37,5.76
76.524802,2,0.039203,0,13.18,76.3,15.7,5.76
111.803616,2,0.026833,0,15.99,69.93,15.96,5.76
77.669759,0,0.038625,3,14.33,64.82,17.97,5.76
102.035349,1,0.029402,0,15.62,75.39,17.52,5.76
91.323445,1,0.03285,0,14.57,72.66,16.78,5.76
130.498987,1,0.007663,1,26.34,102.13,16.56,5.76
81.040123,2,0.037019,0,13.51,68.97,15.69,5.76
79.739818,1,0.012541,1,13.97,108.02,16.9,5.76
114.689093,2,0.026158,0,16.42,71.16,15.97,5.76
93.651631,1,0.021356,0,15.03,44.05,15.72,5.76
102.477709,1,0.029275,0,21.55,80.79,16.8,5.76
99.657421,2,0.030103,0,15.36,73.27,16.2,5.76
114.759146,1,0.008714,1,16.41,99.4,16.91,5.76
113.023291,2,0.008848,2,16.03,92.24,15.83,5.76
178.916331,1,0.005589,2,20.47,78.43,16.44,5.76
124.147076,0,0.01611,3,25.96,29.64,17.82,5.76
69.029816,2,0.043459,2,12.53,111.5,16.33,5.76
114.94659,2,0.043498,0,16.11,61.62,15.87,5.76
117.610982,0,0.042513,3,23.79,52.99,17.67,5.76
150.720073,1,0.019904,2,18.98,80.57,16.12,5.76
73.620256,2,0.027166,0,13.08,51.39,15.52,5.76
70.944142,0,0.070478,3,13.89,57.16,17.4,5.76
100.558121,0,0.029833,3,15.32,55.65,18.21,5.76
66.965988,1,0.074665,0,12.37,73.81,17.23,5.76
96.489927,2,0.010364,1,15.2,92.88,15.63,5.76
68.577598,1,0.043746,0,12.72,82.13,16.98,5.76
107.294984,0,0.02796,3,15.92,48.59,18.11,5.76
79.739818,0,0.037622,3,13.97,50.75,18.38,5.76
114.94659,1,0.0087,2,16.11,90.25,16.32,5.76
111.803616,0,0.026833,3,15.99,42.31,16.69,5.76
91.99123,0,0.032612,3,14.87,59.71,18.17,5.76
90.801196,0,0.033039,3,14.61,59.14,18.12,5.76
110.696791,1,0.027101,0,15.96,62.99,16.17,5.76
112.031059,0,0.026778,3,15.92,47.59,18.15,5.76
99.260871,1,0.030223,2,15.18,103.41,16.77,5.76
87.132864,0,0.022953,3,14.51,31.71,17.85,5.76
123.846223,2,0.024224,0,23.66,68.99,15.74,5.76
82.549855,1,0.036342,0,14.57,69.21,15.51,5.76
195.916128,1,0.005104,1,21.52,86.59,17.34,5.76
128.309536,2,0.015587,0,25.36,54.26,16.28,5.76
80.275171,0,0.037371,3,19.2,51.65,16.94,5.76
162.591415,0,0.00615,3,19.18,41.41,16.91,5.76
94.546611,1,0.021154,0,15.12,53.79,17.01,5.76
102.975869,2,0.048555,0,15.26,64.92,15.69,5.76
70.511806,0,0.042546,3,13.45,69.08,18.24,5.76
97.033738,1,0.030917,0,15.16,74.1,17,5.76
77.029215,1,0.038946,0,14.11,77.69,16.59,5.76
97.98155,2,0.05103,0,15.24,66.74,16.26,5.76
80.34634,0,0.037338,3,13.73,55.86,19.18,5.76
95.002168,1,0.031578,0,15.12,75.38,17.67,5.76
87.397653,1,0.034326,2,14.63,108.54,16.73,5.76
87.255347,2,0.034382,0,14.2,67.69,15.66,5.76
93.122733,2,0.053693,0,20.76,72.75,16.24,5.76
90.262353,0,0.033236,3,14.42,58.58,18.19,5.76
87.760218,1,0.034184,0,14.71,72.24,16.41,5.76
97.291805,2,0.020557,0,15.2,50.99,15.72,5.76
89.795982,0,0.033409,3,14.37,53.08,18.17,5.76
128.780784,0,0.023295,3,26.09,51.44,17.6,5.76
111.968442,0,0.017862,3,22.45,34.77,19.05,5.76
87.20693,2,0.034401,0,14.56,69.25,15.62,5.76
120.142074,0,0.02497,3,23.96,50.42,16.68,5.76
68.577598,1,0.07291,0,12.72,79.49,16.81,5.76
88.276635,0,0.033984,3,14.63,57.13,18,5.76
88.868821,1,0.056263,0,14.58,68.63,17.12,5.76
125.1476,2,0.023972,0,17.07,64.79,16.11,5.76
77.16919,1,0.038876,0,18.85,84.71,16.74,5.76
127.925859,0,0.023451,3,24,55.07,18.13,5.76
154.237156,2,0.006484,2,18.66,90.93,16.16,5.76
68.071073,2,0.014691,2,13.19,123.93,15.53,5.76
102.275751,1,0.029332,0,15.57,70.47,17.12,5.76
72.750632,0,0.041237,3,13.26,63.6,18.09,5.76
