Floor_Area,Floor_Number,ofPeople_service,ofPeople_living,ofPeople_bedroom,Construction_recorded,schedule_recorded,Window_Count,w_north,w_north-east,w_east,w_south-east,w_south,w_south-west,w_west,w_north-west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Cooling,Heating,Lighting,Equipment
114.54,2,0.116,0.116,0.058,0,0,3,0,0,0,1,0,1,0,0,12.29,0,1,0,0,0,0,0,0,18.34,23.55,10.2,2.38
144.56,1,0.239,0.239,0.12,0,0,4,0,0,0,0,0,1,0,1,9.31,0,1,0,0,0,0,0,0,24.74,27.51,11.62,2.38
50.95,1,0.056,0.056,0.056,0,2,4,0,1,0,0,0,0,0,1,8.81,0,0,0,0,0,0,1,0,18.63,33.82,6.51,1.59
70.22,5,0.043,0.043,0.021,0,1,6,0,1,1,0,1,1,0,0,17.3,1,1,1,1,1,0,0,1,58.98,63.36,7,2.38
56.47,4,0.251,0.251,0.125,0,0,5,0,1,0,1,0,1,0,0,15.88,0,0,0,0,0,0,0,0,51.37,58.45,7.02,2.38
81.28,2,0.205,0.205,0.205,0,0,7,0,0,0,1,0,1,0,1,14.69,0,0,0,0,0,0,0,0,22.1,37.27,8.51,1.59
67.78,5,0.057,0.057,0.057,0,1,4,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,50.91,40.84,5.91,1.59
79.36,3,0.044,0.044,0.022,0,2,6,0,0,0,1,1,0,1,1,16.24,1,0,0,0,0,1,1,0,37.04,43.8,7.34,2.38
92.77,1,0.298,0.298,0.298,0,0,4,0,1,0,0,0,0,0,1,8.53,0,0,0,0,0,0,0,0,19.75,30.03,8.79,1.59
153.25,4,0.04,0.04,0.02,0,0,3,0,0,0,0,0,1,0,1,11.99,0,0,0,0,0,0,0,0,28.16,25.76,7.1,2.38
114.54,3,0.232,0.232,0.116,0,0,3,0,0,0,1,0,1,0,0,11.13,0,1,0,0,0,0,0,0,35.62,33.27,7.26,2.38
67.17,4,0.078,0.078,0.039,0,0,3,0,1,0,0,0,0,0,1,15.8,0,0,0,0,0,0,0,1,25.73,19.54,7.26,2.38
52.85,2,0.114,0.114,0.057,0,0,3,0,0,0,0,1,0,1,0,12.69,0,0,0,0,1,0,0,0,32.43,28.27,7.19,2.38
60.88,4,0.035,0.035,0.018,0,1,3,0,1,0,0,0,0,0,1,12.82,0,0,1,1,1,0,0,0,16.27,22.51,7.99,2.38
72.78,2,0.066,0.066,0.033,0,1,3,0,0,0,1,0,1,0,0,9.47,0,0,0,0,0,0,0,0,21.18,38.83,11.04,2.38
86.6,5,0.081,0.081,0.041,0,1,4,0,0,0,0,1,0,1,1,8.53,0,0,0,0,0,0,0,0,44.51,50.81,7.11,2.38
89.55,5,0.091,0.091,0.046,0,0,3,0,0,0,0,0,1,0,1,14.33,1,1,1,0,0,1,0,0,45.86,27.43,7.56,2.38
49.56,3,0.029,0.029,0.015,0,1,3,0,0,0,1,0,1,0,0,14.15,1,0,0,0,0,1,0,0,26.18,24.58,7.16,2.38
72.65,2,0.055,0.055,0.027,0,0,4,0,1,0,0,0,0,0,1,10.48,0,0,1,1,1,1,1,1,28.14,29.12,9.84,2.38
51.49,1,0.024,0.024,0.012,0,2,3,0,0,0,0,0,1,0,1,15.41,1,1,1,1,1,1,1,1,29.24,16.98,6.91,2.38
53.25,5,0.338,0.338,0.169,0,0,4,0,0,0,1,0,1,0,0,9.75,0,0,1,1,1,0,0,0,57.8,47.01,8.74,2.38
52.85,5,0.077,0.077,0.039,0,1,3,1,0,1,0,0,0,0,0,9.23,0,0,0,0,0,0,0,0,25.34,38.52,7.3,2.38
50.33,1,0.053,0.053,0.053,0,0,4,0,1,0,0,0,0,0,1,9.11,0,1,0,0,0,0,0,0,16.44,34.91,6.3,1.59
61.49,1,0.041,0.041,0.02,0,0,4,0,0,0,1,0,1,0,0,13.96,0,0,1,0,1,0,0,0,30.36,26.63,10,2.38
137.93,5,0.25,0.25,0.25,0,0,4,0,1,0,1,0,0,0,0,9.55,1,0,0,0,0,1,1,0,18.46,28.62,8.51,1.59
128.13,5,0.243,0.243,0.243,0,0,4,0,0,0,0,0,1,0,1,9.64,0,0,0,0,0,0,0,0,51.16,47.58,5.92,1.59
180.83,2,0.061,0.061,0.031,0,1,5,0,1,0,1,0,1,0,0,16.36,1,0,0,0,0,0,0,1,29.05,48.62,9.86,2.38
77.03,4,0.053,0.053,0.026,0,1,5,0,1,0,0,0,1,0,1,15.33,1,0,0,0,0,0,0,1,36.23,37.39,6.91,2.38
64.16,1,0.066,0.066,0.033,0,0,3,0,1,0,1,0,0,0,0,9.47,0,0,0,0,0,0,0,0,18.73,37.3,7.98,2.38
124.73,1,0.057,0.057,0.057,0,2,4,0,0,0,0,0,1,0,1,8.94,1,0,0,0,0,1,1,1,57.05,28.54,5.74,1.59
51.37,4,0.074,0.074,0.037,0,0,3,0,0,0,0,0,1,0,1,8.85,0,0,0,0,0,0,0,0,34.52,40.55,7.1,2.38
112.06,5,0.083,0.083,0.083,1,2,4,0,0,0,0,0,1,0,1,10.25,0,0,0,0,0,0,0,0,31.04,26.89,5.93,1.59
61.47,4,0.049,0.049,0.025,0,2,4,0,1,0,0,0,0,0,1,11.39,0,0,0,0,0,0,0,1,16.44,30.08,11.74,2.38
70.28,5,0.381,0.381,0.19,0,0,3,0,1,0,0,0,0,0,1,9.06,0,0,0,0,0,0,0,0,48,52.76,6.98,2.38
115.89,2,0.231,0.231,0.115,0,0,4,0,0,0,1,0,1,0,0,11.53,1,0,0,0,0,0,0,1,21,25.73,12.73,2.38
150.7,6,0.096,0.096,0.048,0,0,4,0,0,0,0,1,0,1,1,13.51,1,0,0,1,0,1,1,0,50.57,39.16,7.1,2.38
53.25,4,0.158,0.158,0.158,0,0,4,0,0,0,1,0,1,0,0,11.96,0,0,0,1,0,0,0,0,24.48,32.96,8.91,1.59
136.64,1,0.079,0.079,0.079,1,2,4,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,12.8,14.8,6.3,1.59
59.46,3,0.16,0.16,0.08,0,0,4,1,0,1,0,0,0,0,0,13.68,1,1,1,0,0,1,1,1,25.62,22.21,10.89,2.38
48.63,1,0.252,0.252,0.126,0,0,3,0,0,0,0,0,1,0,1,10.79,0,0,0,0,0,0,0,0,38.09,24.38,8.5,2.38
72.61,2,0.071,0.071,0.071,0,2,7,0,1,0,1,0,0,0,1,11.92,0,0,0,0,0,0,0,0,32.47,53.91,5.99,1.59
53.25,5,0.04,0.04,0.04,1,2,4,0,0,0,0,0,1,0,1,15.47,0,0,1,0,0,0,0,0,13.87,11.22,6.15,1.59
112.07,4,0.047,0.047,0.024,0,1,3,0,0,0,0,0,1,0,1,11.11,0,0,1,1,1,0,0,0,21.22,30.66,10.5,2.38
89.33,5,0.148,0.148,0.074,0,0,6,0,1,0,1,0,1,0,0,15.54,0,0,0,0,0,0,0,0,47.82,54.29,9.63,2.38
81.07,1,0.121,0.121,0.061,0,0,4,0,0,0,1,0,1,0,0,11.95,1,0,0,0,0,0,1,1,28.86,20.18,9.53,2.38
66.62,3,0.088,0.088,0.088,0,0,4,0,0,0,0,1,0,1,0,12.17,1,0,0,1,1,1,0,0,28.04,20.12,5.99,1.59
92.79,2,0.117,0.117,0.117,0,0,4,0,0,0,0,0,1,0,1,13.72,0,0,0,1,1,1,1,1,39.71,18.27,5.87,1.59
49.81,1,0.215,0.215,0.107,0,0,5,0,1,0,0,0,1,0,1,17.3,1,1,1,1,1,0,0,1,35.4,35.64,6.88,2.38
50.17,6,0.252,0.252,0.126,0,0,3,0,1,0,0,0,0,0,1,10.79,0,0,0,0,0,0,0,0,41.52,41.13,6.85,2.38
79.58,5,0.047,0.047,0.024,0,1,4,0,1,0,1,0,0,0,0,11.11,0,1,1,1,1,0,0,0,43.23,35.68,11.2,2.38
128.3,4,0.08,0.08,0.08,0,0,4,0,1,0,0,0,0,0,1,13.22,1,1,1,1,1,1,0,0,25.49,23.94,5.85,1.59
172.66,2,0.046,0.046,0.023,0,0,3,1,0,0,0,0,0,1,0,11.86,0,0,0,0,0,0,0,0,15.98,27.91,9.2,2.38
108.68,6,0.189,0.189,0.095,0,0,3,0,0,0,0,1,0,1,0,12.46,0,0,0,1,1,0,0,0,56.87,35.61,6.98,2.38
61.49,3,0.053,0.053,0.026,0,1,4,0,0,1,1,1,0,0,0,10.67,0,0,0,1,0,0,0,0,46.83,37.75,7.18,2.38
86.51,5,0.037,0.037,0.018,0,2,3,0,1,0,1,0,0,0,0,12.51,0,0,0,0,0,0,0,0,27.4,35.71,7.11,2.38
52.46,4,0.14,0.14,0.07,1,2,3,0,0,0,1,0,1,0,0,10.04,1,1,0,0,0,0,0,0,40.92,51.51,7.15,2.38
91.61,1,0.139,0.139,0.07,0,0,4,0,0,0,1,0,1,0,0,15.84,0,0,1,0,1,0,0,0,25.43,17.7,7.9,2.38
104.8,1,0.048,0.048,0.048,0,1,4,0,0,0,0,1,0,1,0,9.58,1,0,0,0,0,0,0,0,29.31,33.39,5.94,1.59
55.35,2,0.079,0.079,0.04,0,2,3,0,0,0,0,0,1,0,1,8.69,1,0,0,0,0,0,1,1,42.95,41.11,7.01,2.38
53.4,1,0.099,0.099,0.099,0,0,7,0,0,0,1,0,1,0,1,16.24,1,1,0,0,0,1,1,0,36.88,36.88,5.86,1.59
150.5,2,0.054,0.054,0.054,0,1,4,0,0,0,0,0,1,0,1,9.06,0,0,0,0,0,0,0,0,28.1,34.54,6.03,1.59
52.17,4,0.225,0.225,0.225,0,0,4,0,0,0,0,0,1,0,1,9.88,1,1,1,0,0,0,1,1,45.75,27.65,5.87,1.59
61.68,4,0.08,0.08,0.04,0,0,3,0,0,1,0,1,0,0,0,15.6,1,1,1,1,0,0,1,1,42.16,34.94,6.98,2.38
124.73,2,0.066,0.066,0.033,0,1,4,1,0,0,0,0,1,1,0,9.47,0,0,0,0,0,0,0,0,17.24,39.06,9.44,2.38
101.39,4,0.066,0.066,0.033,0,0,4,0,0,0,0,0,1,0,1,16.47,0,0,1,1,0,1,0,0,16.54,17.15,11.74,2.38
92.99,1,0.039,0.039,0.039,0,1,4,0,0,0,1,0,1,0,0,10.5,0,0,0,0,0,0,0,0,20.27,29.47,8.76,1.59
82.96,2,0.02,0.02,0.02,0,0,4,1,0,1,0,0,0,0,0,15.32,1,0,0,0,0,0,1,1,11.65,22,7.32,1.59
110.9,1,0.075,0.075,0.037,0,1,4,0,0,0,1,0,1,0,0,8.82,0,0,0,0,0,0,0,0,29.5,37.03,12.68,2.38
108.65,5,0.038,0.038,0.019,0,0,3,0,0,0,1,0,1,0,0,12.51,0,0,0,0,0,0,0,0,32.14,35.94,7.23,2.38
81.26,4,0.068,0.068,0.034,0,0,4,0,0,0,0,0,1,0,1,9.23,0,0,0,0,0,0,0,0,32.74,35.79,11.21,2.38
64.73,1,0.221,0.221,0.11,0,0,6,0,1,0,0,1,1,0,1,16.29,0,0,0,0,0,0,0,0,21.31,36.09,11.85,2.38
102.23,4,0.202,0.202,0.101,0,0,5,0,1,0,0,0,1,0,1,13.34,0,0,0,0,0,0,0,0,21.91,42.9,8.72,2.38
78.03,4,0.114,0.114,0.114,0,0,4,0,0,0,1,0,1,0,0,11.23,0,1,0,0,0,0,0,0,23.03,28.56,8.2,1.59
121.52,2,0.298,0.298,0.149,0,0,4,1,0,0,0,0,0,1,0,9.88,0,0,0,0,0,0,0,1,22.31,29.09,11.85,2.38
86.22,1,0.131,0.131,0.131,0,0,4,0,1,0,1,0,0,0,0,12.85,1,1,0,0,0,1,1,0,13.3,21.83,9.23,1.59
83.92,2,0.042,0.042,0.021,0,2,4,0,1,0,1,0,0,0,0,12.11,0,1,0,0,1,0,0,0,13.15,26.07,12.56,2.38
79.22,3,0.028,0.028,0.014,0,2,4,0,1,0,1,0,0,0,0,14.53,0,0,0,0,0,0,1,1,17.09,24.45,12.59,2.38
73.15,1,0.107,0.107,0.053,0,0,4,0,1,0,0,0,0,0,1,12.72,1,1,0,0,0,0,1,1,31.87,24.26,9.16,2.38
144.56,3,0.134,0.134,0.134,0,0,4,0,0,0,0,1,0,1,0,10.48,0,0,0,0,1,0,0,0,35.44,20.01,6.01,1.59
51,2,0.393,0.393,0.196,0,0,3,0,1,0,1,0,0,0,0,8.61,0,0,0,1,0,0,0,0,29.23,34.04,9.15,2.38
94.93,4,0.149,0.149,0.074,0,0,3,0,0,0,0,0,1,0,1,11.1,0,0,0,0,1,0,1,0,34.23,40.99,7.08,2.38
86.05,2,0.052,0.052,0.026,0,0,4,0,0,0,0,1,0,1,0,10.79,0,0,0,1,0,0,0,0,24.26,25.83,12.51,2.38
94.04,6,0.293,0.293,0.293,0,0,4,0,0,0,0,0,1,0,1,8.76,0,0,0,0,0,0,0,0,60.38,45.36,5.76,1.59
108.97,5,0.046,0.046,0.023,0,0,3,0,1,0,0,0,0,0,1,11.62,1,0,0,0,0,0,1,1,43.11,40.27,7.12,2.38
89.92,1,0.035,0.035,0.017,0,1,3,1,0,0,0,0,0,1,0,12.97,0,0,0,0,0,0,0,0,19.92,23.07,8.93,2.38
102.23,6,0.159,0.159,0.08,0,0,6,1,0,0,0,1,0,0,1,14.79,0,0,0,0,0,0,0,0,69.68,65.21,6.94,2.38
63.62,3,0.096,0.096,0.096,0,0,4,0,0,0,0,0,1,0,1,11.62,1,1,1,1,0,0,0,1,32.67,22.64,5.88,1.59
92.77,2,0.057,0.057,0.028,0,0,3,0,0,0,1,0,1,0,0,10.11,0,0,0,0,0,0,0,0,17.79,36.89,10.19,2.38
107.48,2,0.053,0.053,0.027,0,1,4,0,0,0,0,1,0,1,1,10.46,0,0,0,0,0,0,0,0,18.86,34.34,10.2,2.38
66.57,6,0.076,0.076,0.038,0,1,3,0,1,0,1,0,0,0,0,8.73,0,0,0,0,0,0,0,0,63.75,54.75,7.01,2.38
77.43,3,0.163,0.163,0.163,0,0,4,0,0,0,0,0,1,0,1,9.68,0,1,0,0,0,0,0,0,36.85,35.17,5.91,1.59
67.17,6,0.043,0.043,0.021,0,0,6,0,1,0,0,1,0,1,1,17.3,1,1,1,1,1,0,0,1,59.79,59.08,6.91,2.38
153.77,2,0.043,0.043,0.021,0,2,4,1,0,1,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,13.62,29.44,11.86,2.38
51.55,3,0.143,0.143,0.143,0,0,4,0,0,0,1,0,1,0,0,9.58,0,1,1,1,1,0,0,0,36.56,25.47,6.08,1.59
88.02,2,0.061,0.061,0.031,0,2,4,1,1,0,0,0,0,1,0,9.9,1,0,0,0,0,0,0,0,25.27,34.5,7.15,2.38
87.58,4,0.158,0.158,0.079,0,0,3,0,0,1,0,1,0,0,0,10.67,0,0,0,1,1,0,0,0,41.88,46.91,6.95,2.38
56.6,1,0.226,0.226,0.226,0,0,4,0,1,0,0,0,0,0,1,10.43,0,0,0,0,0,0,0,0,17.86,30.8,6.69,1.59
98.89,1,0.223,0.223,0.223,0,0,4,0,1,0,0,0,0,0,1,9.86,1,0,0,0,0,1,1,0,33.01,27.6,5.9,1.59
93.27,3,0.034,0.034,0.034,0,1,4,0,0,0,0,0,1,0,1,11.33,0,0,0,1,0,0,0,0,32.94,23.51,5.94,1.59
54.14,3,0.165,0.165,0.083,0,0,3,0,0,1,0,1,0,0,0,10.48,0,0,0,0,0,0,0,0,38.09,42.98,7.01,2.38
50.44,4,0.043,0.043,0.022,0,0,3,0,0,1,0,1,0,0,0,11.57,0,0,0,0,0,0,0,0,30.4,32.17,7.31,2.38
94.36,4,0.099,0.099,0.049,0,0,4,0,0,0,0,0,1,0,1,13.67,1,1,0,1,0,0,1,1,21.02,28.51,10.71,2.38
79.6,5,0.031,0.031,0.031,0,2,4,0,1,0,0,0,0,0,1,11.92,0,0,0,0,0,0,1,1,29.93,27.65,5.88,1.59
70.51,2,0.199,0.199,0.199,0,0,7,1,0,1,0,1,0,0,0,14.79,0,0,0,0,0,0,0,0,27.77,33.67,6.11,1.59
89.55,1,0.048,0.048,0.024,0,2,5,0,1,0,1,0,1,0,0,15.75,1,0,0,0,0,0,0,0,27.15,45.01,7.96,2.38
62.83,3,0.059,0.059,0.059,0,0,4,0,0,0,0,1,0,1,0,9.11,0,1,1,0,0,0,0,0,32.93,40.25,6.02,1.59
64.73,5,0.138,0.138,0.069,0,0,3,1,0,1,0,0,0,0,0,14.6,0,0,1,0,1,0,0,1,41.29,26.21,7.16,2.38
63.06,5,0.057,0.057,0.057,1,2,4,0,0,0,0,1,0,1,0,12.46,0,0,0,1,1,1,0,0,28.23,42.44,5.92,1.59
66.84,3,0.094,0.094,0.047,0,1,5,0,1,0,0,0,1,0,1,11.31,0,0,0,0,0,0,0,0,21.6,62.65,7.84,2.38
50.58,5,0.23,0.23,0.115,0,0,3,0,0,0,0,0,1,0,1,8.88,0,0,0,0,0,0,0,0,41.82,38.3,7.02,2.38
88.13,1,0.049,0.049,0.049,0,1,4,0,0,0,0,0,1,0,1,10.37,0,0,0,0,0,0,0,0,24.58,35.91,6.01,1.59
124.84,1,0.11,0.11,0.055,1,2,4,1,0,1,0,0,0,0,0,10.33,0,0,0,0,0,0,0,0,15.65,16.78,12.69,2.38
84.08,2,0.058,0.058,0.058,0,1,4,0,1,0,0,0,0,0,1,8.74,1,0,1,0,0,0,0,1,36.54,34.69,5.85,1.59
73.15,4,0.2,0.2,0.1,0,0,4,0,0,0,0,1,1,1,0,9.66,0,0,0,0,1,1,0,0,45.28,37.81,7.19,2.38
52.6,1,0.173,0.173,0.086,0,0,6,0,1,1,0,1,1,0,0,14.65,0,0,0,0,1,0,0,0,46.35,50.32,7.17,2.38
116.56,2,0.079,0.079,0.04,0,0,4,0,1,0,1,1,0,0,0,8.75,1,0,0,0,0,0,1,0,15.88,44.17,12.07,2.38
67.4,3,0.027,0.027,0.027,0,1,4,0,0,0,0,0,1,0,1,12.82,0,0,0,1,0,0,0,0,18.54,23.53,6.41,1.59
65.12,5,0.179,0.179,0.09,0,0,3,1,0,0,0,0,0,1,0,9.88,0,0,0,0,0,0,0,1,40.51,41.98,7.09,2.38
55.99,3,0.135,0.135,0.067,0,0,3,0,1,0,0,0,0,0,1,11.33,0,0,0,0,0,0,0,0,20.07,31.64,7.79,2.38
49.86,5,0.073,0.073,0.073,1,2,4,0,1,0,0,0,0,0,1,11.81,0,0,1,0,1,1,0,0,24.09,24.47,5.92,1.59
50.58,5,0.383,0.383,0.191,0,0,3,0,0,0,0,0,1,0,1,9.34,1,0,0,0,0,0,1,1,76.64,54.65,7.01,2.38
73.37,3,0.04,0.04,0.02,0,1,3,0,0,1,0,1,0,0,0,12.25,1,0,0,0,0,0,0,1,25.7,27.94,7.7,2.38
68.05,1,0.026,0.026,0.013,0,1,3,0,1,0,0,0,0,0,1,15.8,0,0,0,0,0,0,0,1,21.23,20.38,7.5,2.38
83.6,2,0.027,0.027,0.013,0,1,3,0,0,0,0,0,1,0,1,15.47,0,1,1,0,0,0,0,0,15.72,23.34,9.5,2.38
85.1,6,0.295,0.295,0.148,0,0,3,0,1,0,0,0,0,0,1,10.01,0,0,0,0,0,0,0,0,44.6,42.39,7.02,2.38
86.03,1,0.183,0.183,0.091,0,0,4,0,0,0,1,0,0,1,0,9.75,0,1,0,0,1,0,0,0,34.5,31.62,7.93,2.38
66.63,3,0.275,0.275,0.137,0,0,3,0,0,0,1,0,1,0,0,10.24,0,0,0,0,0,0,1,0,37.13,39.19,7.09,2.38
55.99,5,0.071,0.071,0.071,1,2,7,0,1,0,1,0,0,0,1,15.67,0,0,0,0,0,0,0,0,29.13,36.57,6.75,1.59
87.43,2,0.058,0.058,0.058,0,1,4,0,0,0,1,0,1,0,0,8.72,0,1,0,0,0,0,0,0,29.02,30.77,6.09,1.59
56.57,3,0.13,0.13,0.065,0,0,6,0,0,1,1,0,0,0,1,16.3,0,0,0,0,0,0,0,0,22.33,37.12,8.81,2.38
61.68,4,0.135,0.135,0.135,0,0,7,1,0,1,0,0,0,1,0,13.97,0,0,0,1,0,0,0,0,17.79,39.68,8.79,1.59
82.4,5,0.136,0.136,0.068,0,0,6,0,1,1,0,0,1,0,1,16.08,0,0,0,0,1,0,0,0,40.29,44.13,8.3,2.38
65.71,4,0.184,0.184,0.092,0,0,4,0,0,0,0,1,1,0,1,10.32,0,0,0,0,0,0,0,0,32.99,39.44,7.67,2.38
61.26,5,0.185,0.185,0.185,0,0,4,0,0,0,1,0,1,0,0,8.41,0,1,0,0,0,0,0,0,57.45,58.86,5.9,1.59
86.05,1,0.173,0.173,0.086,0,0,5,0,0,1,0,1,0,1,0,14.39,1,1,0,0,0,0,0,1,29.08,45,8.48,2.38
123.7,5,0.062,0.062,0.031,0,1,3,0,1,0,1,0,0,0,0,9.81,0,0,0,0,0,0,0,0,33.27,32.72,7.13,2.38
52.56,5,0.032,0.032,0.016,0,2,3,0,0,1,0,1,0,0,0,13.63,1,0,0,0,0,0,0,1,25.12,33.99,7.12,2.38
74.7,6,0.061,0.061,0.03,0,1,4,0,1,0,1,0,0,0,0,9.84,0,1,0,0,0,0,0,0,43.73,44.1,10.05,2.38
52.23,4,0.034,0.034,0.034,0,0,4,1,0,1,0,0,0,0,0,11.36,0,0,1,0,0,0,0,0,15.77,29.57,9.25,1.59
76.27,3,0.043,0.043,0.022,0,2,3,0,1,0,0,0,0,0,1,11.79,0,0,0,0,1,1,0,0,14.86,31.83,8.93,2.38
107.84,4,0.232,0.232,0.232,0,0,4,0,0,0,0,0,1,0,1,9.98,0,0,0,1,0,0,0,0,28.85,22.79,6.11,1.59
160.44,1,0.077,0.077,0.038,0,1,3,0,0,0,1,0,1,0,0,8.82,0,0,0,0,0,0,0,0,22.61,33.99,7.47,2.38
102.23,3,0.145,0.145,0.072,0,0,4,1,0,1,0,0,0,0,0,10.96,1,0,0,0,0,0,0,0,22.1,27.03,8.77,2.38
52.24,4,0.045,0.045,0.045,0,1,4,0,0,0,1,0,1,0,0,10.43,0,0,0,0,0,0,0,0,21.09,30.09,8.78,1.59
85.1,2,0.042,0.042,0.042,0,0,4,1,0,0,0,0,0,1,0,10.2,0,0,0,0,0,0,0,0,17.37,29.83,6.09,1.59
172.66,2,0.077,0.077,0.039,0,2,3,0,1,0,1,0,0,0,0,9.3,1,1,0,0,0,1,0,0,37.66,39.17,7.19,2.38
52.43,3,0.022,0.022,0.011,0,2,4,0,0,1,0,1,0,0,0,16.93,1,1,1,0,0,1,1,1,31.55,16.49,8.01,2.38
67.02,5,0.046,0.046,0.023,0,1,5,0,1,0,0,0,1,0,1,15.89,0,0,0,0,0,0,0,0,40.62,36.21,6.94,2.38
43.04,4,0.194,0.194,0.097,0,0,4,1,0,0,0,0,0,1,0,9.82,0,0,0,1,0,0,1,0,27.27,28.35,9.2,2.38
78.46,3,0.171,0.171,0.086,0,0,4,0,1,1,0,1,0,0,0,10.68,0,1,1,1,0,0,0,0,41.19,36.81,7.29,2.38
66.84,6,0.148,0.148,0.074,0,0,4,0,0,1,1,0,1,0,0,10.87,0,1,1,0,1,0,1,0,54.45,59.02,6.93,2.38
53.8,4,0.067,0.067,0.033,0,2,4,1,0,1,0,0,0,0,0,9.94,0,0,0,0,1,0,0,0,24.17,36.82,10.2,2.38
50.3,5,0.15,0.15,0.15,0,0,4,0,1,0,1,0,0,0,0,9.39,0,0,0,0,0,0,0,0,19.83,34.57,9.34,1.59
57.98,4,0.154,0.154,0.077,0,0,3,0,1,0,0,0,0,0,1,11.07,0,0,0,0,1,0,0,0,16.95,28.03,8.51,2.38
128.51,5,0.315,0.315,0.158,0,0,3,0,1,0,0,0,0,0,1,9.61,0,0,0,0,0,0,0,0,38.88,41.73,7.15,2.38
53.25,3,0.176,0.176,0.088,0,0,4,1,0,1,0,0,0,0,0,9.9,0,0,1,1,1,1,1,0,33.91,27.02,8.3,2.38
114.54,5,0.132,0.132,0.132,0,0,4,0,0,0,0,0,1,0,1,12.82,0,0,1,1,1,0,0,0,39.24,34.71,5.93,1.59
52.56,5,0.049,0.049,0.049,0,1,4,0,0,1,0,1,0,0,0,9.67,0,0,0,0,0,0,0,0,33.04,43.07,8.71,1.59
43.02,1,0.057,0.057,0.029,0,1,4,0,0,0,0,0,1,0,1,10.11,0,0,0,0,0,0,0,0,25.36,32.49,12.27,2.38
80.72,1,0.174,0.174,0.174,0,0,4,0,0,0,1,0,1,0,0,11.24,0,0,0,1,0,0,0,0,18.6,24.68,7.84,1.59
104.48,2,0.079,0.079,0.04,0,1,4,0,1,0,0,0,0,0,1,8.74,0,0,0,0,0,0,0,0,14.97,38.78,10.35,2.38
58.18,1,0.036,0.036,0.036,0,1,4,0,1,0,0,0,0,0,1,11.02,0,0,0,0,0,0,0,0,18.44,26.4,6.61,1.59
86.27,2,0.025,0.025,0.025,0,2,4,1,0,0,0,0,0,1,0,13.02,0,1,0,0,0,0,0,0,14.56,24.84,6.02,1.59
85.84,2,0.075,0.075,0.038,0,1,3,0,1,0,0,0,0,0,1,9.04,0,0,0,0,0,0,0,0,24.78,39.39,8.3,2.38
59.74,3,0.033,0.033,0.033,0,1,4,1,0,0,0,0,0,1,0,11.6,0,0,0,1,1,0,0,0,13.98,27.96,6.74,1.59
66.81,5,0.036,0.036,0.036,0,2,4,0,0,1,0,1,0,0,0,10.96,1,0,0,1,0,0,0,0,25.21,29.47,7.47,1.59
77.69,4,0.031,0.031,0.015,0,0,4,0,1,0,1,0,0,0,0,14.44,0,0,0,1,1,0,0,0,27.67,24.08,7.29,2.38
50.87,5,0.026,0.026,0.026,0,0,4,0,1,0,0,0,0,0,1,12.85,1,1,0,0,1,1,1,0,19.09,22.2,7.65,1.59
106.65,1,0.028,0.028,0.028,0,1,4,0,0,0,0,1,0,1,0,12.46,0,0,0,1,1,1,0,0,28.47,28.69,5.93,1.59
64.73,3,0.09,0.09,0.09,1,2,7,0,0,1,0,1,0,1,0,13.97,0,0,0,0,0,1,0,0,37.91,76.83,5.89,1.59
76.53,2,0.114,0.114,0.114,0,0,4,0,0,0,1,0,1,0,0,14.33,1,1,0,0,0,0,0,0,21.04,19.67,6.79,1.59
50.33,6,0.065,0.065,0.032,0,2,4,0,0,0,1,0,1,0,0,10.37,0,0,0,0,0,0,0,0,69.37,57.6,9.01,2.38
77.37,4,0.035,0.035,0.035,0,0,7,0,1,0,1,0,1,0,0,16.87,1,0,0,0,0,0,0,1,29.29,43.79,7.63,1.59
51.73,4,0.275,0.275,0.137,0,0,3,0,0,0,1,0,1,0,0,10.48,0,0,1,1,1,1,1,1,67.87,50.65,7.02,2.38
69.37,5,0.061,0.061,0.031,0,0,5,0,1,0,1,0,1,0,0,16.36,1,0,0,0,0,0,0,1,62.72,65.67,7,2.38
62.83,3,0.061,0.061,0.061,0,1,4,0,1,0,0,0,0,0,1,8.55,0,0,0,0,0,0,1,1,20.4,34.34,8.03,1.59
67.4,4,0.314,0.314,0.157,0,0,4,1,1,0,1,0,0,0,0,9.69,1,0,0,0,0,0,0,0,26.82,32.75,7.24,2.38
51.53,6,0.231,0.231,0.116,0,0,3,0,0,0,0,1,0,1,0,9.23,0,0,0,0,0,0,0,0,73.91,55.75,6.99,2.38
87.43,3,0.386,0.386,0.193,0,0,3,1,0,1,0,0,0,0,0,9.23,0,0,0,0,0,0,0,0,22.59,33.54,8.14,2.38
43.21,4,0.355,0.355,0.177,0,0,3,0,0,0,0,0,1,0,1,9.02,0,0,0,1,1,0,0,0,48.04,33.9,7.22,2.38
59.98,3,0.03,0.03,0.03,0,1,4,1,0,1,0,0,0,0,0,12.15,0,0,0,0,1,1,0,0,11.44,24.94,9.37,1.59
63.71,5,0.473,0.473,0.236,0,0,6,0,0,1,1,0,0,1,0,11.18,0,0,0,0,0,0,0,0,65.69,104.25,6.88,2.38
