Floor Area,Floor Number,#ofPeople,Construction_recorded,schedule_recorded,Window Count,w_north,w_east,w_south,w_west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Building Type,Heating,Lighting,Equipment
111.803616,0,0.026833,0,3,2,0,0,1,1,15.99,0,0,0,0,1,0,0,0,0,42.6,17.8,5.76
105.127372,2,0.028537,0,0,2,1,0,0,1,15.54,0,0,0,0,0,0,1,0,1,70.31,15.79,5.76
100.017115,1,0.019997,1,0,2,0,1,1,0,15.31,0,0,0,0,0,0,1,0,1,54.42,17.48,5.76
65.799895,1,0.045593,0,0,3,1,0,1,1,19.08,0,1,1,0,0,0,0,0,1,88.59,16.18,5.76
173.702347,0,0.005757,0,3,2,1,1,0,0,21.43,0,0,1,1,0,1,1,1,0,45,17.01,5.76
111.225699,2,0.026972,0,0,2,1,1,0,0,16.04,0,0,0,0,0,0,0,0,1,70.45,15.78,5.76
93.694853,1,0.032019,0,2,2,1,1,0,0,15.1,0,0,1,0,0,1,0,0,1,97.69,16.91,5.76
73.332855,0,0.040909,0,3,2,1,1,0,0,12.89,0,0,0,0,0,0,0,0,0,56.94,18.31,5.76
129.603453,2,0.023148,0,0,3,0,1,1,1,24.25,0,0,0,0,0,0,1,0,1,69.5,15.76,5.76
169.256933,1,0.017725,0,2,2,1,0,0,1,19.52,0,1,0,0,1,0,1,1,1,82.7,16.59,5.76
70.846545,0,0.02823,1,3,2,0,0,1,1,13.57,0,0,0,0,1,0,0,0,0,35.57,17.69,5.76
106.428953,2,0.009396,0,2,3,1,0,1,1,22.09,0,0,0,0,0,0,1,0,1,112.07,15.85,5.76
108.801228,1,0.009191,0,2,2,0,0,1,1,15.82,1,0,0,0,0,0,0,0,1,107.49,17.55,5.76
80.274607,0,0.012457,0,3,2,0,0,1,1,13.44,0,0,0,0,1,0,0,0,0,65.27,18.7,5.76
104.751695,1,0.009546,0,1,2,1,0,0,1,15.47,1,0,0,0,1,1,1,0,1,90.74,15.74,5.76
67.380096,1,0.029682,1,0,2,0,0,1,1,12.39,1,0,0,0,0,0,0,0,1,53.89,16.66,5.76
169.710712,1,0.017677,0,0,2,0,0,1,1,19.62,0,1,0,1,1,0,0,0,1,56.12,16.55,5.76
101.069419,0,0.029683,0,3,3,1,0,1,1,24.06,0,1,1,0,0,0,0,0,0,60.75,17.65,5.76
76.379309,1,0.039278,0,0,2,1,1,0,0,13.17,0,0,0,0,0,1,1,0,1,76.16,16,5.76
72.750632,2,0.041237,0,0,2,0,0,1,1,13.26,0,0,0,0,0,1,0,0,1,81.08,16.46,5.76
120.142074,0,0.008323,0,3,3,0,1,1,1,23.96,0,0,0,0,1,0,1,1,0,48.41,16.4,5.76
106.857258,0,0.028075,0,3,2,1,0,0,1,15.69,0,0,0,0,0,0,1,0,0,51.51,18.94,5.76
119.199518,2,0.008389,0,1,2,0,0,1,1,16.53,0,0,0,0,1,0,0,0,1,84.71,15.75,5.76
67.129728,1,0.04469,0,0,2,1,0,0,1,13.45,0,0,1,0,1,0,0,0,1,80.65,16.72,5.76
66.655408,1,0.030005,1,0,2,0,1,1,0,12.41,0,0,0,0,0,0,0,0,1,56.64,16.56,5.76
96.143144,1,0.031203,0,0,2,1,1,0,0,15.1,0,0,0,0,0,0,1,0,1,71.84,15.82,5.76
91.976275,0,0.010872,0,3,2,1,1,0,0,14.42,0,0,0,0,0,0,0,0,0,54.25,17.72,5.76
98.098641,1,0.030581,0,0,2,1,1,0,0,15.41,0,0,1,1,0,0,0,0,1,70.12,16.32,5.76
68.114584,2,0.014681,0,2,2,0,0,1,1,12.39,1,1,0,0,0,0,0,0,1,111.52,15.98,5.76
87.903802,2,0.034128,0,0,3,1,1,0,1,20.16,0,1,1,1,0,0,0,0,1,78.34,15.45,5.76
87.607685,0,0.034244,0,3,2,1,1,0,0,14.53,0,0,1,0,0,0,0,0,0,51.34,17.24,5.76
93.694853,0,0.053365,0,3,2,1,0,0,1,15.1,1,0,1,0,1,0,0,0,0,49.15,17.98,5.76
162.591415,0,0.018451,0,3,2,0,1,1,0,19.18,0,1,0,1,0,0,1,1,0,42.79,17.54,5.76
94.146847,0,0.031865,0,3,2,0,0,1,1,14.93,1,0,1,0,0,1,1,1,0,45.9,16.14,5.76
71.627683,2,0.013961,0,1,2,1,0,0,1,12.7,0,0,0,0,1,0,0,0,1,102.87,15.91,5.76
121.405835,2,0.008237,0,1,3,1,0,1,1,23.8,0,0,0,0,0,0,0,0,1,94.9,15.83,5.76
68.950127,1,0.029006,0,1,2,1,1,0,0,12.46,0,0,0,0,0,0,0,0,1,101.62,16.44,5.76
72.003007,1,0.041665,0,2,2,0,0,1,1,13.79,0,0,0,0,1,0,0,0,1,118.61,16.71,5.76
70.206257,0,0.014244,0,3,2,1,1,0,0,13.66,0,0,0,0,0,0,0,0,0,64.58,17.27,5.76
69.160233,2,0.028918,1,0,2,1,1,0,0,12.58,0,0,0,0,0,0,0,0,1,54.19,15.67,5.76
124.718806,0,0.016036,0,3,3,1,1,1,0,25.69,0,1,0,0,0,0,0,1,0,51.91,16.65,5.76
109.478081,0,0.009134,0,3,2,0,1,1,0,15.89,0,0,0,0,0,0,0,0,0,57.55,18.36,5.76
95.854062,1,0.052163,0,0,2,0,0,1,1,15.18,0,0,0,0,0,0,1,0,1,72.4,17.3,5.76
77.896748,2,0.012838,0,2,2,1,0,0,1,14.14,0,0,1,0,0,1,0,0,1,113.49,15.37,5.76
67.380096,0,0.044524,0,3,2,0,1,1,0,12.39,0,0,0,0,0,0,0,0,0,65.34,18.3,5.76
67.504339,0,0.029628,1,3,2,0,0,1,1,12.83,1,0,0,0,0,0,0,0,0,36.58,18.8,5.76
98.930441,2,0.030324,0,0,2,1,1,0,0,15.54,0,0,1,0,0,0,0,0,1,73.26,16.2,5.76
68.609331,1,0.014575,0,1,2,0,1,1,0,13.2,0,0,0,0,0,0,0,0,1,120.22,16.61,5.76
77.446076,1,0.012912,0,1,2,0,0,1,1,13.98,0,0,0,0,1,0,1,0,1,115.25,16.76,5.76
102.736709,2,0.048668,0,0,2,0,0,1,1,15.63,0,1,0,1,0,1,0,1,1,62.93,15.55,5.76
116.630944,0,0.008574,0,3,3,1,1,1,0,23.01,0,1,1,0,0,0,1,0,0,54.2,16.21,5.76
91.196889,0,0.054826,0,3,2,0,0,1,1,14.87,1,0,0,0,0,0,1,0,0,57.15,18.38,5.76
83.413803,1,0.011988,0,1,2,0,0,1,1,14.16,1,0,1,0,0,0,0,0,1,108.32,16.79,5.76
91.196889,2,0.032896,0,0,2,1,1,0,0,14.87,0,0,0,0,0,0,0,0,1,74.96,15.66,5.76
98.646362,2,0.030412,0,0,3,1,1,1,0,21.38,0,0,0,0,0,0,0,0,1,74,15.68,5.76
67.7327,0,0.014764,0,3,2,0,0,1,1,12.71,1,0,0,0,0,0,0,0,0,68.14,17.86,5.76
153.463865,1,0.019549,0,0,2,0,0,1,1,19.31,0,0,0,0,1,1,1,1,1,65.13,15.79,5.76
83.362965,1,0.035987,0,0,2,0,1,1,0,14.16,1,1,0,0,0,0,1,1,1,81.02,17.46,5.76
71.627683,2,0.069805,0,0,2,0,0,1,1,12.7,0,0,0,0,1,0,0,0,1,67.99,15.6,5.76
129.603453,2,0.023148,0,0,3,1,1,0,1,24.25,0,0,0,0,0,0,1,0,1,70.51,15.57,5.76
88.834354,0,0.056285,0,3,2,1,0,0,1,14.53,0,0,0,0,1,0,0,0,0,50.82,17.8,5.76
139.850519,2,0.00715,0,2,2,0,0,1,1,17.77,1,0,0,0,0,0,0,0,1,84.93,15.82,5.76
135.584656,2,0.022126,0,0,2,1,0,0,1,17.47,1,0,0,0,0,0,0,0,1,65.82,16.1,5.76
73.257161,1,0.013651,0,2,3,1,1,1,0,18.32,0,0,1,0,0,0,1,0,1,126.77,16.2,5.76
138.495194,2,0.021661,0,2,2,1,0,0,1,18.51,0,0,0,0,0,0,0,0,1,89.88,15.63,5.76
88.289831,0,0.011326,0,3,2,0,1,1,0,14.54,0,1,0,0,0,0,0,0,0,61.65,17.97,5.76
99.39721,2,0.020121,1,0,2,1,1,0,0,15.93,0,0,0,1,0,0,0,0,1,50.97,15.63,5.76
75.248973,1,0.039868,0,0,2,0,1,1,0,13.99,0,0,1,0,0,0,0,0,1,84.61,16.68,5.76
116.245337,0,0.008602,0,3,2,0,1,1,0,16.35,0,0,0,0,1,0,0,0,0,47.46,17.16,5.76
72.750632,1,0.041237,0,2,2,0,1,1,0,13.26,0,0,0,0,0,0,0,0,1,114.81,16.75,5.76
79.14428,1,0.02527,1,0,3,1,0,1,1,19.12,0,0,0,0,0,0,1,0,1,58.93,17.07,5.76
83.907272,0,0.035754,0,3,2,1,0,0,1,14.54,1,0,0,0,0,0,0,1,0,57.19,16.96,5.76
87.250959,2,0.022922,1,0,2,1,1,0,0,14.53,0,0,0,0,0,0,0,0,1,53.31,16.67,5.76
97.499661,1,0.020513,1,0,2,1,1,0,0,15.4,0,0,0,0,0,0,0,0,1,53.13,17.51,5.76
135.584656,2,0.022126,0,0,2,1,1,0,0,17.47,0,0,0,0,0,0,0,0,1,66.73,16.31,5.76
86.276677,1,0.034772,0,2,2,0,1,1,0,14.43,0,1,0,0,0,0,0,0,1,100.53,16.2,5.76
100.023366,2,0.049988,0,0,2,1,1,0,0,15.4,0,0,0,0,0,0,0,0,1,68.98,15.72,5.76
89.127113,0,0.03366,0,3,2,1,0,0,1,14.8,1,0,1,0,0,0,0,0,0,57.27,18.61,5.76
84.958891,2,0.023541,0,1,3,1,0,1,1,20.4,0,0,0,0,0,0,0,0,1,107.5,15.86,5.76
103.037993,0,0.01941,0,3,2,1,1,0,0,15.7,0,0,0,0,0,0,0,0,0,53.04,17.76,5.76
101.319014,1,0.029609,0,0,2,1,0,0,1,15.41,0,0,0,0,0,0,0,0,1,69.22,16.41,5.76
135.677942,0,0.036852,0,3,2,0,0,1,1,17.51,0,0,1,0,1,0,0,1,0,46.26,17.99,5.76
66.477591,2,0.030085,1,0,2,1,0,0,1,12.4,0,0,1,0,0,0,0,0,1,51.93,15.49,5.76
69.390728,0,0.014411,0,3,2,0,1,1,0,13.12,0,0,0,1,1,1,0,0,0,50.33,15.77,5.76
103.563377,1,0.028968,0,0,2,1,1,0,0,15.46,1,0,0,1,1,1,0,0,1,71.92,16.66,5.76
108.565792,1,0.027633,0,0,2,1,0,0,1,15.84,0,0,0,0,1,1,0,0,1,66.24,16.76,5.76
91.172661,2,0.010968,0,2,2,0,0,1,1,14.7,1,0,0,0,0,0,0,0,1,102.84,15.6,5.76
76.313648,2,0.013104,0,2,2,0,0,1,1,14,0,0,0,0,1,0,0,0,1,115.08,15.47,5.76
116.630944,2,0.025722,0,0,3,1,1,1,0,23.01,0,1,1,0,0,0,1,0,1,72.5,15.71,5.76
86.875513,2,0.023021,0,1,2,0,1,1,0,14.01,1,0,0,0,1,0,0,0,1,92.59,15.8,5.76
77.558132,0,0.012894,0,3,2,0,1,1,0,13.58,0,1,0,0,0,0,0,0,0,66.44,18.09,5.76
66.097676,0,0.075646,0,3,2,0,0,1,1,12.2,0,0,0,0,0,0,0,0,0,66.81,19.38,5.76
76.614581,0,0.026105,1,3,2,1,0,0,1,13.15,1,0,1,0,0,1,1,1,0,27.42,15.96,5.76
79.142222,1,0.037906,0,0,2,0,0,1,1,13.84,1,0,0,0,0,0,0,0,1,78.68,16.78,5.76
78.102864,2,0.064018,0,0,2,0,1,1,0,14.32,0,0,1,0,0,0,0,0,1,71.33,15.62,5.76
204.580965,1,0.014664,0,0,2,1,1,0,0,21.62,1,0,0,1,0,0,0,1,1,61.09,16.21,5.76
75.610705,2,0.039677,0,0,2,1,1,0,0,13.06,0,0,0,0,0,1,1,0,1,76.47,15.76,5.76
112.257847,1,0.04454,0,0,2,0,1,1,0,16.06,1,1,0,0,0,0,0,0,1,67.34,16.47,5.76
80.584675,1,0.012409,0,2,2,0,1,1,0,14.34,0,0,0,0,0,0,0,0,1,104.66,16.5,5.76
98.215181,2,0.020363,1,0,2,1,0,0,1,15.09,1,0,0,0,1,0,1,0,1,48.29,15.8,5.76
124.718806,0,0.024054,0,3,3,1,0,1,1,25.69,0,1,0,0,0,0,0,1,0,52.8,16.71,5.76
79.142222,0,0.012635,0,3,2,0,0,1,1,13.84,1,0,0,0,0,0,0,0,0,64.64,18.1,5.76
124.341323,0,0.024127,0,3,3,1,0,1,1,23.99,0,0,0,0,0,0,1,0,0,55.62,18.75,5.76
84.711093,1,0.011805,0,1,2,1,1,0,0,13.88,1,0,0,0,0,1,1,0,1,102.34,16.96,5.76
68.229446,2,0.043969,0,0,2,1,0,0,1,12.39,0,0,0,0,0,0,0,0,1,77.39,15.93,5.76
96.101282,1,0.010406,0,2,2,1,1,0,0,14.94,0,0,1,0,0,0,1,0,1,100.79,17.07,5.76
101.699891,1,0.029499,0,0,2,1,0,0,1,15.39,0,0,0,0,1,0,0,0,1,69.83,17.03,5.76
73.03114,0,0.041078,0,3,2,1,0,0,1,13.8,0,0,0,0,0,0,0,0,0,59.75,17.38,5.76
88.41967,0,0.033929,0,3,2,0,0,1,1,14.84,1,0,0,0,0,1,0,0,0,63.28,18.57,5.76
90.209812,2,0.033256,0,0,2,0,0,1,1,14.8,1,0,0,0,0,0,0,0,1,68.65,15.58,5.76
117.27499,0,0.025581,0,3,2,1,1,0,0,16.64,1,0,0,0,0,1,1,0,0,51.27,19.67,5.76
73.257161,2,0.027301,0,1,3,1,1,1,0,18.32,0,0,1,0,0,0,1,0,1,116.36,15.59,5.76
96.052763,2,0.031233,0,0,2,1,0,0,1,15.03,1,0,1,0,0,0,0,0,1,71.09,15.7,5.76
108.53439,2,0.046068,0,0,2,1,1,0,0,15.82,1,0,0,1,1,0,0,0,1,68.38,15.8,5.76
77.004954,2,0.038959,0,0,2,1,0,0,1,14.06,0,0,0,0,1,0,0,0,1,77.84,15.51,5.76
146.946343,0,0.020416,0,3,2,1,1,0,0,18.31,0,0,0,1,1,0,1,0,0,43.93,18.74,5.76
107.170013,0,0.027993,0,3,3,1,0,1,1,22.37,1,0,0,0,0,0,0,0,0,59.11,17.58,5.76
98.215181,1,0.020363,1,0,2,1,0,0,1,15.09,1,0,0,0,1,0,1,0,1,47.01,15.95,5.76
67.129728,2,0.04469,0,0,2,1,0,0,1,13.45,0,0,1,0,1,0,0,0,1,81.52,15.51,5.76
85.879034,1,0.058221,0,0,2,0,1,1,0,14.12,0,0,0,0,0,0,0,0,1,75.91,17.3,5.76
87.944632,0,0.034112,0,3,2,1,1,0,0,14.81,0,0,1,0,0,0,0,0,0,51.5,16.59,5.76
99.996981,1,0.01,0,2,2,0,0,1,1,15.24,0,0,0,0,1,1,1,1,1,101.38,15.72,5.76
73.515752,1,0.040808,0,2,2,0,0,1,1,13.46,0,0,0,0,1,0,1,0,1,102.97,16.3,5.76
195.916128,1,0.005104,0,1,2,1,1,0,0,21.52,1,0,0,0,1,0,0,0,1,82.76,17.18,5.76
66.161574,1,0.045344,0,0,2,0,1,1,0,13.06,0,0,0,0,0,0,0,0,1,86.66,16.51,5.76
113.622018,0,0.044006,0,3,3,1,1,0,1,22.62,0,0,0,0,1,0,0,0,0,50.69,16.89,5.76
76.89951,2,0.06502,0,0,2,1,1,0,0,13.17,0,1,0,0,0,0,0,0,1,72.31,15.85,5.76
70.206257,0,0.042731,0,3,2,0,1,1,0,13.66,0,0,0,0,0,0,0,0,0,67.47,17.83,5.76
125.1476,1,0.039953,0,0,2,1,1,0,0,17.07,0,0,1,0,0,1,1,0,1,66.3,17.79,5.76
91.79633,0,0.032681,0,3,2,1,0,0,1,14.9,0,0,0,0,1,0,1,0,0,55.73,18,5.76
78.870089,1,0.025358,1,0,2,0,0,1,1,13.39,1,0,0,0,1,0,1,0,1,50.02,16.51,5.76
77.896748,2,0.012838,0,2,2,0,1,1,0,14.14,1,1,0,0,0,1,0,0,1,113.16,15.52,5.76
68.229446,0,0.029313,1,3,2,1,1,0,0,12.39,0,0,0,0,0,0,0,0,0,29.57,17.28,5.76
68.678574,1,0.043682,0,0,2,0,0,1,1,13.43,0,0,0,0,1,0,0,0,1,83.15,16.15,5.76
125.351208,2,0.007978,0,2,3,1,1,1,0,24.49,0,0,1,0,0,0,0,0,1,98.54,15.89,5.76
83.907272,0,0.011918,0,3,2,0,1,1,0,14.54,0,0,0,0,0,0,0,1,0,65.33,18.6,5.76
105.987377,2,0.047175,0,0,3,1,0,1,1,21.97,0,0,0,0,0,0,0,0,1,69.96,15.72,5.76
108.801228,2,0.027573,0,0,2,0,0,1,1,15.82,1,0,0,0,0,0,0,0,1,65.87,15.97,5.76
74.614159,2,0.013402,0,2,2,1,0,0,1,13.95,0,0,0,0,1,0,0,0,1,115,15.59,5.76
66.477591,1,0.075213,0,0,2,1,1,0,0,12.4,0,1,1,1,0,0,0,0,1,73.88,15.55,5.76
81.992443,2,0.036589,0,0,2,1,0,0,1,14.43,0,0,1,0,0,1,0,0,1,75.71,15.54,5.76
107.008329,0,0.028035,0,3,2,0,1,1,0,15.53,0,1,0,1,0,0,0,0,0,41.27,16.77,5.76
93.41182,1,0.021411,1,0,2,1,0,0,1,14.78,1,0,0,0,0,0,0,0,1,55.3,17.64,5.76
70.206257,0,0.028487,0,3,2,0,0,1,1,13.66,0,0,0,0,1,0,0,0,0,70.4,17.68,5.76
81.469355,0,0.024549,1,3,2,0,1,1,0,13.97,0,0,0,0,1,0,0,0,0,26.24,17.36,5.76
104.654201,2,0.009555,0,2,2,0,1,1,0,15.81,0,0,0,0,0,0,1,0,1,96.88,15.74,5.76
95.926297,2,0.020849,1,0,3,1,0,1,1,21.39,0,0,0,0,0,0,0,0,1,50.24,15.79,5.76
98.098641,0,0.050969,0,3,2,0,1,1,0,15.41,0,0,1,1,0,1,0,0,0,40.28,15.93,5.76
109.971416,0,0.018187,0,3,2,1,1,0,0,16.08,0,0,0,0,0,1,1,1,0,54.51,18.96,5.76
89.039831,1,0.056155,0,0,2,1,0,0,1,14.51,0,0,0,1,1,0,0,0,1,71.27,17.52,5.76
94.980144,0,0.031586,0,3,2,0,0,1,1,15.2,1,0,0,0,0,1,1,0,0,57.14,17.9,5.76
78.102864,1,0.012804,0,1,2,1,0,0,1,14.32,0,0,0,0,0,0,0,0,1,104.88,16.74,5.76
90.113474,1,0.022194,1,0,2,1,1,0,0,14.72,0,0,0,0,0,0,0,0,1,51.31,17.11,5.76
69.390728,1,0.014411,0,1,2,1,0,0,1,13.12,1,0,0,1,1,1,0,0,1,104.85,16.5,5.76
99.649591,2,0.030105,0,0,2,0,0,1,1,15.56,1,0,0,0,0,0,1,0,1,65.74,15.58,5.76
73.071225,0,0.041056,0,3,2,1,0,0,1,12.9,0,0,1,0,0,0,0,0,0,58.04,19.04,5.76
188.470126,0,0.005306,0,3,2,1,1,0,0,20.84,0,0,0,0,0,0,1,0,0,40.47,17.6,5.76
91.313734,2,0.010951,0,1,2,1,1,0,0,14.76,0,0,1,0,0,1,0,0,1,98.73,15.67,5.76
111.968442,1,0.026793,0,0,3,1,0,1,1,22.45,0,0,0,0,0,0,0,0,1,82.79,17.88,5.76
66.839978,2,0.044883,0,0,2,1,1,0,0,12.66,0,0,0,0,0,0,1,0,1,80.35,15.55,5.76
99.504635,2,0.030149,0,0,2,1,0,0,1,15.35,0,0,0,0,1,0,0,0,1,70.64,15.7,5.76
104.390246,0,0.028738,0,3,2,0,0,1,1,15.77,0,0,0,0,1,1,0,0,0,51.51,17.39,5.76
70.030227,1,0.042839,0,0,2,1,1,0,0,13.61,0,0,0,0,0,0,0,0,1,80.24,16.37,5.76
90.006427,1,0.01111,0,2,3,1,1,1,0,20.21,0,0,1,0,0,0,1,0,1,117.1,15.8,5.76
67.985729,1,0.014709,0,2,2,0,1,1,0,13.14,0,0,0,0,0,0,1,0,1,126.72,16.81,5.76
101.209074,2,0.029642,0,0,2,1,0,0,1,15.59,0,0,0,0,0,0,0,0,1,70.86,15.67,5.76
103.043255,0,0.029114,0,3,2,1,1,0,0,15.64,0,0,1,1,0,0,0,0,0,45.12,16.97,5.76
102.740459,0,0.009733,0,3,2,1,0,0,1,15.55,1,0,0,0,0,0,0,0,0,54.96,18.12,5.76
104.85894,0,0.009537,0,3,2,1,1,0,0,15.6,1,1,1,0,0,0,0,1,0,55.26,17.1,5.76
68.41074,0,0.029235,1,3,3,1,1,1,0,20.54,0,1,1,0,0,0,0,0,0,37.21,16.86,5.76
119.505279,1,0.025103,0,0,2,0,1,1,0,17.43,0,0,0,1,1,1,0,0,1,60.67,15.67,5.76
74.427594,2,0.013436,0,2,2,1,0,0,1,12.94,0,0,0,0,0,0,1,1,1,108.66,15.61,5.76
101.03588,0,0.009897,0,3,2,1,1,0,0,15.12,0,0,0,0,0,1,0,0,0,50.77,19.33,5.76
99.657421,0,0.030103,0,3,2,1,1,0,0,15.36,0,0,0,0,0,0,0,0,0,52.64,18.96,5.76
106.516564,0,0.028165,0,3,2,0,1,1,0,15.82,0,0,0,0,0,0,1,0,0,54.94,18.43,5.76
96.489927,0,0.051819,0,3,2,1,0,0,1,15.2,1,0,0,0,0,0,1,0,0,51.27,17.9,5.76
78.574808,0,0.03818,0,3,2,0,0,1,1,14.34,0,0,0,0,1,0,0,0,0,63.63,17.61,5.76
91.264864,1,0.032871,0,2,2,1,1,0,0,14.75,0,0,0,0,0,0,0,0,1,98.26,16.94,5.76
87.34106,1,0.022899,1,0,3,1,1,1,0,20.04,0,0,1,0,0,0,0,0,1,56.37,15.86,5.76
106.857258,0,0.028075,0,3,2,0,1,1,0,15.69,0,0,0,0,1,0,0,0,0,49.27,18.12,5.76
88.259994,0,0.03399,0,3,2,0,1,1,0,14.72,1,0,0,0,0,0,0,0,0,49.64,18.3,5.76
66.611039,2,0.030025,0,1,2,1,0,0,1,12.48,0,0,1,0,0,1,1,0,1,103.58,16.01,5.76
76.140113,2,0.039401,0,0,2,0,1,1,0,13.86,0,0,0,1,0,0,0,0,1,73.77,15.52,5.76
68.165053,2,0.044011,0,0,2,1,1,0,0,12.85,0,0,0,0,0,1,1,0,1,80.23,15.55,5.76
89.127113,2,0.03366,0,2,2,1,0,0,1,14.8,1,0,1,0,0,0,0,0,1,103.15,15.65,5.76
76.379309,0,0.039278,0,3,2,1,1,0,0,13.17,0,0,0,0,0,1,1,0,0,57.4,17.41,5.76
76.313648,0,0.039311,0,3,2,0,1,1,0,14,0,0,0,0,0,0,0,0,0,64.08,17.78,5.76
88.158225,1,0.03403,0,0,2,0,1,1,0,14.28,0,0,0,0,0,1,1,1,1,77.8,17.31,5.76
88.289831,1,0.033979,0,2,2,0,1,1,0,14.54,0,1,0,0,0,0,0,0,1,109.29,16.93,5.76
94.729291,0,0.021113,1,3,2,0,1,1,0,15.17,0,1,0,0,0,0,0,0,0,30.79,17.69,5.76
97.414016,0,0.030796,0,3,2,1,0,0,1,15.41,1,0,0,0,0,0,1,1,0,51.86,16.21,5.76
76.89951,1,0.013004,0,2,2,0,0,1,1,13.17,0,1,0,0,0,0,0,0,1,118.51,18.32,5.76
95.210256,1,0.010503,0,2,2,1,0,0,1,15.08,1,0,0,0,0,0,0,0,1,101.71,15.7,5.76
76.660334,0,0.039134,0,3,2,1,1,0,0,13.9,0,0,0,0,0,0,0,0,0,58.27,16.06,5.76
95.921126,0,0.010425,0,3,2,0,1,1,0,15.12,0,0,0,0,0,0,0,0,0,62.12,18.33,5.76
91.264864,1,0.032871,0,2,2,0,0,1,1,14.75,1,0,0,0,0,0,0,0,1,106.14,17.05,5.76
102.405391,1,0.009765,0,2,2,1,0,0,1,15.76,1,0,0,0,0,0,0,0,1,99.02,17.04,5.76
95.002168,1,0.010526,0,2,2,0,1,1,0,15.12,0,0,0,0,0,0,0,0,1,99.21,16.94,5.76
110.613773,0,0.027121,0,3,2,0,0,1,1,15.86,0,0,0,0,1,0,0,0,0,44.44,17.17,5.76
97.98155,1,0.010206,0,1,2,1,0,0,1,15.24,1,0,0,0,0,0,0,0,1,94.2,16.43,5.76
153.99493,1,0.019481,0,0,2,0,0,1,1,18.8,1,1,0,0,1,0,0,1,1,58.19,16.46,5.76
188.470126,2,0.015918,0,0,2,1,1,0,0,20.84,0,0,0,0,0,0,1,0,1,61.92,16,5.76
66.477591,0,0.015043,0,3,2,1,1,0,0,12.4,0,1,1,1,0,0,0,0,0,61.62,16.17,5.76
100.818168,1,0.029757,0,0,2,1,0,0,1,15.62,0,0,0,1,0,0,1,1,1,74.64,16.29,5.76
109.065912,0,0.027506,0,3,3,1,0,1,1,22.35,0,0,1,0,0,0,0,0,0,56.97,18.3,5.76
70.030227,2,0.042839,0,0,2,1,1,0,0,13.61,0,0,0,0,0,0,0,0,1,81.94,15.56,5.76
99.892516,0,0.030032,0,3,2,0,1,1,0,15.2,0,1,1,0,0,0,0,0,0,52.66,16.38,5.76
68.678574,0,0.014561,0,3,2,0,1,1,0,13.43,0,0,0,0,0,0,0,0,0,70.22,17.56,5.76
77.435967,1,0.038742,0,0,2,0,1,1,0,14.2,0,0,1,0,0,0,0,0,1,82.04,16.26,5.76
84.998609,0,0.02353,1,3,2,1,0,0,1,14.35,0,0,0,0,0,0,0,1,0,30.45,18.33,5.76
127.643884,2,0.015669,0,1,3,1,0,1,1,25.7,0,0,0,0,0,0,0,0,1,92.71,15.58,5.76
83.752575,0,0.01194,0,3,2,0,0,1,1,14.34,1,0,0,0,0,0,0,0,0,63.73,17.73,5.76
84.711093,0,0.011805,0,3,2,1,1,0,0,13.88,1,0,0,0,0,1,1,0,0,59.09,18.57,5.76
75.610699,0,0.039677,0,3,2,0,1,1,0,13.54,0,0,0,0,0,0,0,0,0,63.76,17.91,5.76
66.453258,2,0.015048,0,1,2,0,0,1,1,12.31,0,0,0,0,1,0,0,0,1,112.45,16.28,5.76
93.391684,0,0.032123,0,3,2,0,0,1,1,14.92,0,0,0,1,0,1,0,1,0,44.06,16.22,5.76
71.337468,2,0.014018,0,1,2,0,1,1,0,12.69,0,0,0,0,0,0,0,0,1,102.88,15.71,5.76
83.772279,2,0.035811,0,0,2,0,1,1,0,14.35,0,0,0,0,0,1,1,0,1,71.66,15.6,5.76
214.267792,0,0.004667,0,3,2,1,1,0,0,22.12,0,0,1,0,1,1,1,0,0,40.88,18.07,5.76
129.06869,0,0.023243,0,3,3,0,1,1,1,24.54,1,0,1,0,0,0,0,0,0,53.07,17.99,5.76
74.614159,1,0.040207,0,2,2,0,0,1,1,13.95,0,0,0,0,1,0,0,0,1,117.75,16.95,5.76
99.504635,1,0.030149,0,2,2,0,0,1,1,15.35,0,0,0,0,1,0,0,0,1,95.99,16.25,5.76
78.917712,1,0.063357,0,0,2,0,1,1,0,14.16,0,1,1,0,0,0,1,1,1,78.12,16.35,5.76
79.371303,2,0.037797,0,0,2,0,1,1,0,13.87,0,0,1,0,0,0,0,0,1,73.35,15.63,5.76
99.657421,1,0.030103,0,0,2,1,0,0,1,15.36,1,0,0,0,0,0,0,0,1,71.17,17.16,5.76
124.096473,0,0.008058,0,3,3,1,0,1,1,23.77,0,0,1,1,1,1,1,0,0,46.35,16.78,5.76
80.009135,1,0.024997,0,1,2,1,1,0,0,14.15,0,0,1,0,0,0,0,0,1,100.51,17.26,5.76
74.461759,2,0.040289,0,0,2,1,0,0,1,13.73,1,0,1,0,0,0,0,0,1,77.66,15.49,5.76
101.573167,2,0.049226,0,0,2,1,0,0,1,16.66,1,0,1,0,0,1,1,1,1,70.06,15.47,5.76
91.823556,1,0.032671,0,0,2,1,1,0,0,15.06,0,0,1,0,0,0,0,0,1,72.92,16.56,5.76
81.040123,0,0.01234,0,3,2,0,0,1,1,13.51,1,0,0,1,1,1,1,1,0,46.67,15.79,5.76
